54,"Бідні дід та баба спекли колобка, який вирушив у подорож. Зустрічаючи по шляху різних звірів, він намагається врятуватися, співаючи пісеньку. Але не все йому вдається..."
53,"Дід та баба знайшли поранену качечку, яка приносила їм їжу і турбувалась про їхній дім. Але їхня цікавість та втручання призвели до несподіваних наслідків, що змінили їхнє життя."
52,"Троє друзів — лебідь, рак і щука — вирішили вирушити в теплий край, але їхній план виявився не таким простим. Несподівані труднощі поставили їх у незручне становище, і наслідки не забарилися."
51,"Кіт старий, якого вивіз хазяїн у ліс, знайшов собі нову «жінку» — лисичку, і почав жити безтурботно. Та коли на обід запросили його, ситуація стала зовсім не такою безпечною, як здавалось!"
50,"Голодний вовк стикається з низкою непередбачуваних ситуацій, намагаючись задовольнити свій апетит. Кожен його крок наближає до нових несподіванок і розчарувань, але він не втрачає надії."
49,"Два давні друзі, вовк і пес, опиняються по різні боки війни через зраду і непорозуміння. Справжнє випробування для їхньої дружби — битва під дубом, що призводить до непередбачуваних наслідків."
48,"Лисичка та їжак, потрапивши до виноградника, намагаються обдурити небезпеку, але доля розпоряджається по-своєму. Чи зможуть вони витягнути один одного з біди? Дружба перевіряється на міцність!"
47,"Цап та баран вирушають у подорож, рятуючись від вовків. За допомогою хитрості та сміливості їм вдається уникнути небезпеки, обдуривши своїх переслідувачів."
46,"Кінь і віл змагалися, хто швидше бігає, але віл, сповнений впертості, потрапив у глибоку яму. Завдяки допомозі доброго чоловіка він вибрався, після чого вирішив, що більше не буде поспішати."
45,"У дрімучому лісі з’являється безжальний хижак, що сіє страх серед звірів. Вони шукають спосіб урятуватися, та лише хитрість може дати їм шанс на перемогу."
44,"Хитра лисиця майстерно обводить довірливого вовка навколо пальця, змушуючи його потрапляти у халепи. Її кмітливість допомагає здобувати їжу, залишаючи довірливого супутника ні з чим."
43,"У квітучому краю царівна Осінь чекала на коханого, та підступний чаклун зачарував її, змусивши забути про нареченого. Лише пізно вона збагнула обман, але виправити все було неможливо."
42,"Малі сірі пташки живуть безтурботно, аж доки не вирішують посадити власний сад. На них чекають труднощі, та допомога приходить звідти, звідки вони не чекали."
41,"У селищі, де осінь повільно прощається з теплом, батько з сином відвідують діда в саду, де чекає рясний врожай яблук. Спільно зібравши плоди, вони роздумують про дари землі та наближення зими."
40,"У кишені хлопчика з'являється дірка, через яку випадають цукерки. Солодкий дарунок потрапляє до різних мешканців лісу, а хлопець не журиться, бо його щедра кишеня поділилася з усіма."
39,"Ослик мріє навчитися літати, аби побачити світ з висоти. Він звертається до птахів за допомогою, але незважаючи на всі зусилля, усвідомлює, що рідна земля — найкраща."
38,"Лисиця, заздрить співу солов’я, вирішує привласнити його славу, обманюючи лісових мешканців. Але її обман призводить до несподіваного результату, коли вона потрапляє в пастку."
37,"Великий синій кит, намагаючись змінити природу, вирішує випити море, що призводить до переполоху серед морських мешканців і зміни кольору води. Та його вчинок закінчується розчаруванням."
36,"Лелека з родиною готується до відльоту, і діти з нетерпінням питають, чи далеко до осені. Лелеченята вперше злітають, і в гнізді стає порожньо, коли осінь наближається."
35,"Два друзі мріють дістатися до великої хмари, щоб побачити, де ховається літо. Вони намагаються досягти мети різними способами, але справжня цінність — у спільних митях та дружбі."
34,"Діти по черзі відвідують лісника, щоб дізнатися більше про бджолиний світ. Іванко вчиться розпізнавати роль кожної бджоли у вулику та разом з пасічником допомагає підготувати бджіл до зими."
33,"Березень і квітень намагаються знайти спосіб, як подолати перепони на шляху один до одного. Травень дає мудру пораду, як подолати труднощі, але це викликає ревнощі березня."
32,"Молоде дерево прагне вирости та розповсюдити свої віти, але заздрісні сестри та ворона пророкують їй неприємності. Проте з часом вона приносить радість і допомагає тим, хто шукає притулку."
31,"У лісовій хатині вугляра народжується хлопчик, чия доля тісно пов'язана з долею царської доньки. Незважаючи на всі зусилля царя, хлопчик з'являється знову, щоб стати її судженим."
30,"За 33 роки служби солдат отримує від царя 3 копійки. Щедро поділившись ними зі старцями, солдат отримує 3 чудодійні предмети, що допомагають йому здолати нечисть та навіть саму смерть."
29,"У королівстві Чорнокнижника хлопець із чарівною ліхтарнею проходить через неймовірні випробування, щоб здобути щастя та кохання, його доля дивовижно переплітається з долею царської доньки."
28,"Хитрий бідняк обдурює багатія, у якого працює майже задарма, використовуючи його ж корову. Проте, стара корова знову зводить їх разом, але Микола знову виходить сухим із води."
27,"Бідний Максим, завдяки чарівним зерняткам, які йому подарувала ластівка, розбагатів. Жадібний багатій, намагаючись повторити його успіх, зазнає невдачі та втрачає все своє майно."
26,"Слабка людина, після дивовижного зцілення, стає могутнім героєм. Відданий своєму народу, він перемагає ворогів, долаючи труднощі та зберігаючи силу духу."
25,"Бідний чоловік обдурює корчмарів, продаючи їм фальшиву палицю та розумний візок. Врешті він позбувається багатіїв, забираючи їхнє золото та допомагаючи нужденним."
24,"Бідний хлопець шукає кращу долю, і натрапляє на потужного вождя нечистих сил, який пропонує йому багатство. Три роки випробувань і важкі задачі чекають його, і тільки одна остання може все змінити."
23,"Царівна, яка відмовляється від усіх сватів, ставить умовою шлюбу вгадати з чого зроблені її рукавички. Один сміливець, переодягнувшись, розгадує загадку, і її чекає несподіване поворотне життя."
22,"Донька царя відмовляє усім претендентам, поки один не розгадає таємницю її рукавичок. Проте, під виглядом жебрака, він перевертає її життя, змушуючи визнати його як чоловіка і прийняти нове життя."
21,"Бідний дід знаходить чарівну липку, що виконує його бажання. Спершу вона дарує їм багатство, але жадібність баби не знає меж. Врешті-решт липка карає їх, повертаючи все, як було."
20,"Бідний хлопець доводить, що правда сильніша за кривду. Доля зводить його з нечистою силою, та знання отриманих таємниць допомагає йому розбагатіти й стати королем, тоді як заздрісний дядько гине."
19,"Вирощена з любов’ю ріпка виросла величезною, але витягнути її непросто. Один за одним приходять помічники, та зусиль усе ще бракує. Чи вдасться зрештою досягти мети?"
18,"Загублена у лісі рукавичка стала несподіваним прихистком для різних тварин. Вона дедалі наповнюється, аж поки не стається щось, що змушує всіх тікати."
17,"Старого пса виганяють з дому, та він знаходить несподіваного союзника. Разом вони вигадують хитрий план, що повертає довіру господаря, але має свої наслідки."
16,"Бідне подружжя вигадує хитрий спосіб здобути багатство, створивши незвичайного помічника. Він приваблює лісових мешканців, а разом із ними й несподівані дарунки, що змінюють життя діда та баби."
15,"Старі люди отримують несподіваного сина з деревинки. Хлопчик росте і починає рибалити, але його викрадає зла змія. Лише розум і допомога нових друзів допоможуть повернутись додому."
14,"Курчата разом з іншими тваринами вирушають у подорож, щоб знайти сонечко, яке три дні не з'являлося через хмару. Вони долають труднощі і врешті-решт розбуджують сонце, що приносить тепло і світло."
13,"Коза наказує дітям не відчиняти двері. Вовк намагається підробити її голос, але його кожного разу пізнають. Він звертається до лисиці за допомогою, але потрапляє на хитрість і втрачає шкуру."
12,"Дюймовочка — маленька дівчинка, яка виросла з квітки. Вона пережила багато пригод: втечу від жаби, зустріч з хрущами і спасіння пташки. Згодом вона знайшла принца, і вони стали щасливі разом."
11,"Їжак і заєць посперечались, хто швидший. Їжак хитрістю обдурив зайця, використовуючи свою жінку, щоб він думав, що їжак вже прийшов на фініш. В результаті заєць змучився, а їжак переміг."
10,"Павлусь мріє про чудеса і потрапляє в магічний світ квітів. Через цей світ автор показує контраст між красою природи та реальним життям, де панує хаос і матеріальні труднощі."
9,"Три метелики потрапляють під дощ і шукають захисту, але відмовляються від прихистку, якщо не можуть бути разом. Їхня відданість один одному приносить тепло й радість."
8,"Маруся все життя колисалася в колисці, поки свекруха не навчила її важливих справ. Вона зрозуміла, що великі досягнення складаються з маленьких зусиль і стала працьовитою."
7,"Вовк, голодний і розлючений, намагається з'їсти лиса, але той обманює його, пропонуючи хитрий план. Вовк потрапляє в пастку і, зрештою, сам стає жертвою лисового жарту."
6,"Бідний парубок отримує землю за службу і вирощує чудовий врожай, але його плоди краде лисиця. В обмін на свободу вона обіцяє висватати царівну, допомагаючи парубку здолати змія і стати героєм."
5,"Після років служби солдат вирушає до царя, щоб отримати його увагу. Отримавши стару кульбаку і документ, він виграє маєток графа. На царському балі солдат хитро обдурює царя, зберігаючи свої вигоди."
4,"Зять, пихатий і самовпевнений, навчився балакати ""по-німецькому"" і приїхав до тещі. Наймит, перекладаючи його слова, створив комічні непорозуміння, змушуючи зятя залишитися голодним і без подарунків."
3,"Лев, злісний від того, що його розбудила миша, вирішив її покарати, але потім пожалів. Коли він потрапив у сітку, миша врятувала його, показавши, що навіть найслабші можуть стати важливими союзниками."
2,"Чоловік і жінка, через балакучість якої, навіть скарб, знайдений Петром, стає відомим всьому селу. Петро вчить її на практиці, що ліпше тримати язик за зубами, аби уникнути неприємностей."
1,"Пан розповідає кучеру про свої мисливські здобутки, захоплюючись великими зайцями та їхнім салом. Проте кучер з сарказмом веде діалог, і міст, який мав бути на шляху, так і не з’являється."
0,"Журавель і лисиця разом ділитимуть обід, але кожен пригощає по-своєму: лисиця обманює журавля, а він відповідає їй тим самим. Згодом хитрість лисиці призводить до її біди."
214,"Бідний та ледачий чоловік, з якого всі сміються, вирішує покінчити з життям, але випадкова зустріч змінює його погляд. Тепер він вірить у свою силу і вирушає у нові пригоди, щоб довести свою гідність."
213,"У лісі два незвичайні супутники сперечаються про розум і щастя. Випадковий хлопець стає об'єктом їх експерименту, що змінює його життя. Створюючи дивовижні речі, він шукає справжнє щастя."
209,"Молодший син млинаря отримує кота, який за допомогою хитрощів та сміливих вчинків допомагає своєму господарю стати багатим і поважним, здобуваючи серце принцеси."
203,"У світі, де таємниці переплітаються з реальністю, герої стикаються з незвичайними викликами. Вони повинні розгадати загадки і знайти шлях до порятунку, перш ніж час мине."
202,"Козаки, повертаючись з посольства, перетворюють бідного пастушка на вродливого нареченого для багатої дочки. Коли обман розкривається, кохання перемагає, а козаки з усмішкою їдуть далі."
201,"Таємнича сила викрадає людей. Незнайомці об'єднуються, щоб її зупинити. Кожен з них має таємниці, які можуть зруйнувати довіру. Лише правда може врятувати їх, допомогти знайти шлях до свободи."
176,"Осінь настала, і маленька мишка повинна впасти в сплячку, але вона не може заснути. Ніякі поради та вправи не допомагали. Рахування овечок і навіть допомога друзів не принесли бажаного результату."
175,"Гарбузик вирішив не бути просто овочем на кухні і мріяв про різні професії. Він приміряє на себе різні професії, в пошуках того, що йому підійде найкраще."
158,"Марійк підросла і почала ходити в садок, де знайшла друга. Одного дня, коли осінь настала, до Марійка засмутилася та заплакала. Проте її новий друг зумів її розрадити."
129,"Юнак, розбещений багатством батька, не цінував грошей, доки не змушений був заробити сам. Після тяжкої праці він зрозумів їхню справжню ціну та став гідним спадкоємцем родинного господарства."
110,"Дівчинка мріє про казку. Вона вчить свою улюблену ляльку бути справжньою принцесою, розкриваючи секрети краси, охайності та добрих манер. Але найголовніше диво ще попереду."
